dataset,sample_index,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_margin,tda_pred,tda_correct,tda_changed_prediction,tda_beneficial_flip,tda_harmful_flip,tda_input_confidence,tda_input_entropy,tda_norm_entropy_scaled,tda_final_confidence,tda_final_entropy,tda_true_class_prob,tda_final_margin,tda_entropy_drop,tda_positive_cache_size,tda_negative_cache_size,tda_negative_gate_open,tda_fallback_used,freetta_pred,freetta_correct,freetta_changed_prediction,freetta_beneficial_flip,freetta_harmful_flip,freetta_input_confidence,freetta_input_entropy,freetta_final_confidence,freetta_final_entropy,freetta_true_class_prob,freetta_final_margin,freetta_entropy_drop,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy
dtd,1188,1188,29,23,0,0.02224661037325859,3.8499772548675537,0.0041117072105407715,37,0,1,0,0,0.35419413447380066,2.345468282699585,0.609189185801042,0.4031916558742523,1.8586491346359253,0.01544143259525299,0.2136688232421875,0.48681914806365967,134,111,0,0,23,0,0,0,0,0.02224661037325859,3.8499772548675537,0.022329235449433327,3.84989595413208,0.021572750061750412,0.0020210742950439453,8.130073547363281e-05,0.000452847802080214,0.00025595532497391105,0.310179203748703,3.8501219749450684
dtd,1189,1189,29,0,0,0.021952318027615547,3.850076675415039,0.0027213692665100098,39,0,1,0,0,0.20782697200775146,2.947279691696167,0.7654978449104447,0.22245275974273682,2.6971964836120605,0.1254926174879074,0.1333332061767578,0.25008320808410645,134,111,0,0,0,0,0,0,0,0.021952318027615547,3.850076675415039,0.021937845274806023,3.8500475883483887,0.021841775625944138,0.002221345901489258,2.9087066650390625e-05,0.00045275778393261135,0.00025838028523139656,0.3103713393211365,3.85012149810791
dtd,1190,1190,29,29,1,0.022280815988779068,3.8500213623046875,0.019955754280090332,29,1,0,0,0,0.5080438852310181,2.2489960193634033,0.5841324156934926,0.6075570583343506,1.8743748664855957,0.6075570583343506,2.2096309661865234,0.3746211528778076,134,111,0,0,29,1,0,0,0,0.022280815988779068,3.8500213623046875,0.022403260692954063,3.849961757659912,0.022403260692954063,0.019812822341918945,5.9604644775390625e-05,0.0004528078716248274,0.00026092870393767953,0.31056439876556396,3.8501217365264893
dtd,1191,1191,29,29,1,0.022318461909890175,3.850005626678467,0.017135173082351685,29,1,0,0,0,0.5376207232475281,2.119567394256592,0.5505158797847588,0.6548939347267151,1.6040375232696533,0.6548939347267151,1.9293804168701172,0.5155298709869385,134,111,0,0,29,1,0,0,0,0.022318461909890175,3.850005626678467,0.022435711696743965,3.8499410152435303,0.022435711696743965,0.014957666397094727,6.461143493652344e-05,0.00045282207429409027,0.0002568266063462943,0.3107672929763794,3.8501217365264893
dtd,1192,1192,29,39,0,0.021923335269093513,3.8500447273254395,0.002691715955734253,29,1,1,1,0,0.1649172455072403,3.0429177284240723,0.7903379410889464,0.2071043848991394,2.793121576309204,0.2071043848991394,0.44049072265625,0.24979615211486816,134,111,0,0,39,0,0,0,0,0.021923335269093513,3.8500447273254395,0.021915899589657784,3.850005626678467,0.02190956100821495,0.0002894401550292969,3.910064697265625e-05,0.0004527866840362549,0.0002544564486015588,0.3109731674194336,3.8501217365264893
dtd,1193,1193,29,29,1,0.022498104721307755,3.850001096725464,0.021342337131500244,29,1,0,0,0,0.6976849436759949,1.4681570529937744,0.38132487501042467,0.8126599788665771,0.9362701177597046,0.8126599788665771,2.5454635620117188,0.5318869352340698,134,111,1,0,29,1,0,0,0,0.022498104721307755,3.850001096725464,0.022651901468634605,3.84993314743042,0.022651901468634605,0.02289271354675293,6.794929504394531e-05,0.00045282620703801513,0.0002546646574046463,0.3111785352230072,3.85012149810791
dtd,1194,1194,29,27,0,0.021872086450457573,3.850018262863159,0.007173210382461548,27,0,0,0,0,0.1454150229692459,3.264472723007202,0.8478824867797987,0.17472372949123383,3.045844793319702,0.06103935092687607,0.300140380859375,0.2186279296875,134,111,0,0,27,0,0,0,0,0.021872086450457573,3.850018262863159,0.022028692066669464,3.849950075149536,0.021678732708096504,0.008111953735351562,6.818771362304688e-05,0.00045281066559255123,0.0002611635427456349,0.31136420369148254,3.85012149810791
dtd,1195,1195,29,29,1,0.022396795451641083,3.850001335144043,0.009342283010482788,29,1,0,0,0,0.5062134265899658,1.8574883937835693,0.48244602179889373,0.5150330662727356,1.5938574075698853,0.5150330662727356,0.6122074127197266,0.2636309862136841,134,111,1,0,29,1,0,0,0,0.022396795451641083,3.850001335144043,0.02253914624452591,3.8499410152435303,0.02253914624452591,0.009169340133666992,6.031990051269531e-05,0.0004528259742073715,0.0002622762112878263,0.3115483522415161,3.8501217365264893
dtd,1196,1196,29,29,1,0.021858258172869682,3.8500895500183105,0.008310317993164062,29,1,0,0,0,0.17726066708564758,3.2783679962158203,0.8514915102890394,0.24281847476959229,2.986602783203125,0.24281847476959229,0.9366397857666016,0.2917652130126953,134,111,0,0,29,1,0,0,0,0.021858258172869682,3.8500895500183105,0.021903760731220245,3.8500547409057617,0.021903760731220245,0.004763603210449219,3.4809112548828125e-05,0.00045274608419276774,0.0002519898407626897,0.31175974011421204,3.85012149810791
dtd,1197,1197,29,14,0,0.02243698574602604,3.8499338626861572,0.02741783857345581,14,0,0,0,0,0.6196514368057251,1.8615868091583252,0.48351050446260657,0.7669010162353516,1.222546100616455,0.014503109268844128,3.098543167114258,0.6390407085418701,134,111,1,0,14,0,0,0,0,0.02243698574602604,3.8499338626861572,0.02261931262910366,3.8498356342315674,0.02163979969918728,0.03016495704650879,9.822845458984375e-05,0.0004528870922513306,0.0002618682337924838,0.31195083260536194,3.85012149810791
dtd,1198,1198,29,29,1,0.022828562185168266,3.849979877471924,0.04355728626251221,29,1,0,0,0,0.9239875078201294,0.5104548931121826,0.13258060363334176,0.9829031825065613,0.13727155327796936,0.9829031825065613,5.643131256103516,0.37318333983421326,134,111,0,0,29,1,0,0,0,0.022828562185168266,3.849979877471924,0.023043787106871605,3.849905490875244,0.023043787106871605,0.047421932220458984,7.43865966796875e-05,0.00045284544466994703,0.00025930628180503845,0.31214502453804016,3.85012149810791
dtd,1199,1199,29,29,1,0.022574612870812416,3.849966049194336,0.01552724838256836,29,1,0,0,0,0.6279263496398926,1.4685559272766113,0.38142847474843466,0.6933733224868774,1.1782679557800293,0.6933733224868774,1.6807403564453125,0.29028797149658203,134,111,1,0,29,1,0,0,0,0.022574612870812416,3.849966049194336,0.022746054455637932,3.84991192817688,0.022746054455637932,0.018822908401489258,5.412101745605469e-05,0.00045285793021321297,0.0002587721683084965,0.31233319640159607,3.85012149810791
dtd,1200,1200,30,30,1,0.023167012259364128,3.8498778343200684,0.018463879823684692,30,1,0,0,0,0.8465145826339722,0.5404319167137146,0.14036654503159296,0.951040506362915,0.22792382538318634,0.951040506362915,3.0956153869628906,0.31250809133052826,134,111,0,0,30,1,0,0,0,0.023167012259364128,3.8498778343200684,0.023301763460040092,3.8497891426086426,0.023301763460040092,0.013699769973754883,8.869171142578125e-05,0.00045293784933164716,0.0002548426273278892,0.31253325939178467,3.850121021270752
dtd,1201,1201,30,10,0,0.022115018218755722,3.849998950958252,0.002948284149169922,10,0,0,0,0,0.23221270740032196,2.6011574268341064,0.6755994044692707,0.2930971384048462,2.184460163116455,0.11550057679414749,0.3927803039550781,0.41669726371765137,134,111,0,0,10,0,0,0,0,0.022115018218755722,3.849998950958252,0.02225010097026825,3.8499414920806885,0.021891361102461815,0.0006134510040283203,5.745887756347656e-05,0.00045282815699465573,0.00025335431564599276,0.3127342760562897,3.850121021270752
dtd,1202,1202,30,30,1,0.022752240300178528,3.8499879837036133,0.01493072509765625,30,1,0,0,0,0.7641468644142151,0.8921037912368774,0.23170638726698323,0.8627480268478394,0.5637542009353638,0.8627480268478394,2.081043243408203,0.32834959030151367,134,111,1,0,30,1,0,0,0,0.022752240300178528,3.8499879837036133,0.022816292941570282,3.849938154220581,0.022816292941570282,0.009540796279907227,4.982948303222656e-05,0.000452838052297011,0.000255545717664063,0.3129280209541321,3.850121021270752
dtd,1203,1203,30,30,1,0.02245786041021347,3.850008964538574,0.012296855449676514,30,1,0,0,0,0.5448915958404541,1.7044811248779297,0.442705397611478,0.5908582210540771,1.5558464527130127,0.5908582210540771,1.6396751403808594,0.148634672164917,134,111,1,0,30,1,0,0,0,0.02245786041021347,3.850008964538574,0.022488875314593315,3.849968194961548,0.022488875314593315,0.006926059722900391,4.076957702636719e-05,0.00045281907659955323,0.0002573238161858171,0.3131104111671448,3.850121021270752
dtd,1204,1204,30,30,1,0.022928310558199883,3.8499231338500977,0.01958492398262024,30,1,0,0,0,0.8234535455703735,0.7328953146934509,0.19035512154597203,0.8908540606498718,0.5149563550949097,0.8908540606498718,2.584686279296875,0.21793895959854126,134,111,0,0,30,1,0,0,0,0.022928310558199883,3.8499231338500977,0.02303539216518402,3.849857807159424,0.02303539216518402,0.015326261520385742,6.532669067382812e-05,0.00045289681293070316,0.0002559568383730948,0.3132956922054291,3.850121021270752
dtd,1205,1205,30,30,1,0.022849464789032936,3.8499698638916016,0.018119990825653076,30,1,0,0,0,0.8150068521499634,0.746582567691803,0.19391011590314236,0.9038264751434326,0.41450977325439453,0.9038264751434326,2.4440231323242188,0.33207279443740845,134,111,0,0,30,1,0,0,0,0.022849464789032936,3.8499698638916016,0.022933706641197205,3.8499221801757812,0.022933706641197205,0.013321161270141602,4.76837158203125e-05,0.00045285449596121907,0.00025010257377289236,0.3134962022304535,3.850121021270752
dtd,1206,1206,30,30,1,0.02284763567149639,3.8499860763549805,0.02254176139831543,30,1,0,0,0,0.8512287139892578,0.6892666816711426,0.17902344350772476,0.9229178428649902,0.4087757170200348,0.9229178428649902,3.0243492126464844,0.2804909646511078,134,111,0,0,30,1,0,0,0,0.02284763567149639,3.8499860763549805,0.022936919704079628,3.8499436378479004,0.022936919704079628,0.01870584487915039,4.2438507080078125e-05,0.0004528398276306689,0.0002499992260709405,0.313692569732666,3.850120782852173
dtd,1207,1207,30,10,0,0.02297872118651867,3.849825859069824,0.0050944983959198,10,0,0,0,0,0.5900342464447021,0.9662759304046631,0.25097113938579596,0.8059207201004028,0.5704731941223145,0.17979229986667633,1.50018310546875,0.39580273628234863,134,111,1,0,10,0,0,0,0,0.02297872118651867,3.849825859069824,0.02325955033302307,3.849713087081909,0.022946439683437347,0.01355290412902832,0.00011277198791503906,0.00045298493932932615,0.0002610882220324129,0.3138774633407593,3.850120782852173
dtd,1208,1208,30,30,1,0.0231420136988163,3.8499064445495605,0.010203182697296143,30,1,0,0,0,0.7241752743721008,0.6873365640640259,0.17852213347840032,0.8657013773918152,0.44354578852653503,0.8657013773918152,1.9232063293457031,0.24379077553749084,134,111,0,0,30,1,0,0,0,0.0231420136988163,3.8499064445495605,0.023275060579180717,3.8498287200927734,0.023275060579180717,0.0040514469146728516,7.772445678710938e-05,0.0004529119178187102,0.00025461780023761094,0.31408098340034485,3.850121021270752
dtd,1209,1209,30,30,1,0.023476503789424896,3.8498196601867676,0.025882184505462646,30,1,0,0,0,0.9242023825645447,0.30692988634109497,0.07971899212507355,0.9881505966186523,0.06997895240783691,0.9881505966186523,4.508720397949219,0.23695093393325806,134,111,0,0,30,1,0,0,0,0.023476503789424896,3.8498196601867676,0.023664744570851326,3.849716901779175,0.023664744570851326,0.022382736206054688,0.00010275840759277344,0.0004529905563686043,0.0002618275466375053,0.3142646253108978,3.850120782852173
dtd,1210,1210,30,30,1,0.02299511432647705,3.8499011993408203,0.014837056398391724,30,1,0,0,0,0.7652692198753357,0.8108521699905396,0.21060287912868492,0.9091618061065674,0.41827908158302307,0.9091618061065674,2.6897354125976562,0.3925730884075165,134,111,1,0,30,1,0,0,0,0.02299511432647705,3.8499011993408203,0.02311073988676071,3.849823474884033,0.02311073988676071,0.009869098663330078,7.772445678710938e-05,0.0004529166908469051,0.0002538634289521724,0.3144451379776001,3.850120782852173
dtd,1211,1211,30,30,1,0.022939585149288177,3.849900960922241,0.02511906623840332,30,1,0,0,0,0.8729802966117859,0.6197085976600647,0.16095710132900323,0.9437751770019531,0.29761597514152527,0.9437751770019531,3.2700538635253906,0.32209262251853943,134,111,0,0,30,1,0,0,0,0.022939585149288177,3.849900960922241,0.023036910220980644,3.8498339653015137,0.023036910220980644,0.02124643325805664,6.699562072753906e-05,0.0004529168945737183,0.0002533334190957248,0.3146508038043976,3.850121021270752
dtd,1212,1212,30,30,1,0.022603075951337814,3.8499693870544434,0.007170915603637695,30,1,0,0,0,0.59842848777771,1.2578909397125244,0.3267123938712965,0.783123254776001,0.799700140953064,0.783123254776001,1.5545730590820312,0.45819079875946045,134,111,1,0,30,1,0,0,0,0.022603075951337814,3.8499693870544434,0.022648025304079056,3.8499090671539307,0.022648025304079056,0.0006127357482910156,6.031990051269531e-05,0.0004528549325186759,0.0002536520769353956,0.3148457705974579,3.850120782852173
dtd,1213,1213,30,30,1,0.022568479180336,3.849966049194336,0.007285952568054199,30,1,0,0,0,0.5427704453468323,1.5035746097564697,0.39052388773060315,0.7510197162628174,1.0430576801300049,0.7510197162628174,1.9056510925292969,0.46051692962646484,134,111,1,0,30,1,0,0,0,0.022568479180336,3.849966049194336,0.022610493004322052,3.849896192550659,0.022610493004322052,0.0008106231689453125,6.985664367675781e-05,0.00045285793021321297,0.0002522672584746033,0.31505608558654785,3.850120782852173
dtd,1214,1214,30,30,1,0.022923385724425316,3.8499302864074707,0.01312592625617981,30,1,0,0,0,0.7558201551437378,0.7798066139221191,0.20253940746992788,0.8784998655319214,0.45550426840782166,0.8784998655319214,2.113372802734375,0.3243023455142975,134,111,1,0,30,1,0,0,0,0.022923385724425316,3.8499302864074707,0.023014981299638748,3.849855661392212,0.023014981299638748,0.0074541568756103516,7.462501525878906e-05,0.0004528903227765113,0.00025372119853273034,0.3152519166469574,3.850120782852173
dtd,1215,1215,30,30,1,0.022962277755141258,3.849917411804199,0.013856649398803711,30,1,0,0,0,0.7515329718589783,0.8166943788528442,0.21212027780184484,0.8936276435852051,0.4573761522769928,0.8936276435852051,2.4829559326171875,0.35931822657585144,134,111,1,0,30,1,0,0,0,0.022962277755141258,3.849917411804199,0.023069435730576515,3.849836587905884,0.023069435730576515,0.00863504409790039,8.082389831542969e-05,0.0004529020225163549,0.0002560322463978082,0.31544527411460876,3.850120782852173
dtd,1216,1216,30,30,1,0.02319050393998623,3.849897623062134,0.02705797553062439,30,1,0,0,0,0.9196069836616516,0.37487491965293884,0.09736637615826381,0.9799006581306458,0.12459098547697067,0.9799006581306458,4.219856262207031,0.25028393417596817,134,111,0,0,30,1,0,0,0,0.02319050393998623,3.849897623062134,0.023331090807914734,3.849820852279663,0.023331090807914734,0.023668766021728516,7.677078247070312e-05,0.00045291995047591627,0.0002535428502596915,0.3156431317329407,3.850121021270752
dtd,1217,1217,30,10,0,0.022291747853159904,3.8499693870544434,0.003639727830886841,10,0,0,0,0,0.3063608407974243,2.2198522090911865,0.5765628850450384,0.3388656973838806,1.9573218822479248,0.17790673673152924,0.3858985900878906,0.2625303268432617,134,111,0,0,10,0,0,0,0,0.022291747853159904,3.8499693870544434,0.022458719089627266,3.8498899936676025,0.02205965295433998,0.0016303062438964844,7.939338684082031e-05,0.0004528549325186759,0.0002534031809773296,0.31583723425865173,3.850120782852173
dtd,1218,1218,30,30,1,0.023338694125413895,3.849874496459961,0.034493327140808105,30,1,0,0,0,0.9597784876823425,0.21657118201255798,0.056250098545927704,0.9927793145179749,0.05151671916246414,0.9927793145179749,5.257579803466797,0.16505446285009384,134,111,0,0,30,1,0,0,0,0.023338694125413895,3.849874496459961,0.023506129160523415,3.8497979640960693,0.023506129160523415,0.032364606857299805,7.653236389160156e-05,0.0004529408470261842,0.0002522592549212277,0.3160359859466553,3.8501205444335938
dtd,1219,1219,30,30,1,0.023262355476617813,3.8498470783233643,0.020607352256774902,30,1,0,0,0,0.8673982620239258,0.4996798634529114,0.12978200192402406,0.9416481852531433,0.26208192110061646,0.9416481852531433,2.9277305603027344,0.23759794235229492,134,111,0,0,30,1,0,0,0,0.023262355476617813,3.8498470783233643,0.023413363844156265,3.8497467041015625,0.023413363844156265,0.016204357147216797,0.00010037422180175781,0.00045296570169739425,0.00025035900762304664,0.3162412643432617,3.8501205444335938
dtd,1220,1220,30,30,1,0.023067358881235123,3.849884033203125,0.01530483365058899,30,1,0,0,0,0.7928744554519653,0.6875826120376587,0.17858603959294084,0.8003151416778564,0.6011884808540344,0.8003151416778564,1.4874191284179688,0.08639413118362427,134,111,0,0,30,1,0,0,0,0.023067358881235123,3.849884033203125,0.023184780031442642,3.8498001098632812,0.023184780031442642,0.010107755661010742,8.392333984375e-05,0.00045293226139619946,0.00025829661171883345,0.3164365887641907,3.850120782852173
dtd,1221,1221,30,30,1,0.023550333455204964,3.849842071533203,0.03006795048713684,30,1,0,0,0,0.9484283924102783,0.2302335649728775,0.05979863340060478,0.9921332597732544,0.0508023239672184,0.9921332597732544,4.967155456542969,0.1794312410056591,134,111,0,0,30,1,0,0,0,0.023550333455204964,3.849842071533203,0.023751303553581238,3.8497533798217773,0.023751303553581238,0.027296781539916992,8.869171142578125e-05,0.0004529702418949455,0.00025343839661218226,0.31663066148757935,3.850120782852173
dtd,1222,1222,30,30,1,0.022854777052998543,3.8498787879943848,0.02009028196334839,30,1,0,0,0,0.7840114831924438,0.9647056460380554,0.25056328895276053,0.8740152716636658,0.6544389724731445,0.8740152716636658,2.8183364868164062,0.3102666735649109,134,111,1,0,30,1,0,0,0,0.022854777052998543,3.8498787879943848,0.02296026423573494,3.849808692932129,0.02296026423573494,0.016591548919677734,7.009506225585938e-05,0.0004529370053205639,0.0002678600139915943,0.31676486134529114,3.8501205444335938
dtd,1223,1223,30,30,1,0.022548340260982513,3.849980354309082,0.006145507097244263,30,1,0,0,0,0.5463329553604126,1.4168264865875244,0.3679927714870555,0.6463456153869629,1.1881098747253418,0.6463456153869629,1.0499038696289062,0.22871661186218262,134,111,1,0,10,0,1,0,1,0.022548340260982513,3.849980354309082,0.0225982703268528,3.849931240081787,0.022584842517971992,0.0005943775177001953,4.9114227294921875e-05,0.0004528449790086597,0.00024707894772291183,0.3169693648815155,3.8501205444335938
dtd,1224,1224,30,30,1,0.023284750059247017,3.8498640060424805,0.01871126890182495,30,1,0,0,0,0.8575287461280823,0.476753294467926,0.12382727723378037,0.9220990538597107,0.3044990003108978,0.9220990538597107,2.535491943359375,0.1722542941570282,134,111,0,0,30,1,0,0,0,0.023284750059247017,3.8498640060424805,0.02343873865902424,3.84976863861084,0.02343873865902424,0.01398468017578125,9.5367431640625e-05,0.00045295036397874355,0.0002535833918955177,0.31717199087142944,3.8501205444335938
dtd,1225,1225,30,30,1,0.02345525473356247,3.849821090698242,0.028226256370544434,30,1,0,0,0,0.9374950528144836,0.2732897996902466,0.0709816422541473,0.9909870028495789,0.05618569254875183,0.9909870028495789,4.797882080078125,0.21710410714149475,134,111,0,0,30,1,0,0,0,0.02345525473356247,3.849821090698242,0.023643912747502327,3.8497281074523926,0.023643912747502327,0.025272130966186523,9.298324584960938e-05,0.00045298924669623375,0.00025564778479747474,0.31735751032829285,3.8501203060150146
dtd,1226,1226,30,30,1,0.023756759241223335,3.849757671356201,0.024271905422210693,30,1,0,0,0,0.9161918759346008,0.30664896965026855,0.07964602954807998,0.9665488600730896,0.15461063385009766,0.9665488600730896,3.4053726196289062,0.1520383358001709,134,111,0,0,30,1,0,0,0,0.023756759241223335,3.849757671356201,0.02398873306810856,3.849642753601074,0.02398873306810856,0.020481109619140625,0.00011491775512695312,0.00045304669765755534,0.00025038328021764755,0.3175599277019501,3.8501205444335938
dtd,1227,1227,30,30,1,0.023250684142112732,3.8498940467834473,0.018514245748519897,30,1,0,0,0,0.8525468111038208,0.4982220530509949,0.1294033643878244,0.872917115688324,0.4359404146671295,0.872917115688324,2.0030250549316406,0.062281638383865356,134,111,0,0,30,1,0,0,0,0.023250684142112732,3.8498940467834473,0.023397404700517654,3.84981632232666,0.023397404700517654,0.013718605041503906,7.772445678710938e-05,0.0004529231518972665,0.0002489457547198981,0.31776946783065796,3.8501205444335938
dtd,1228,1228,30,30,1,0.02328060008585453,3.8498661518096924,0.03290659189224243,30,1,0,0,0,0.9502972960472107,0.2669748365879059,0.06934145497936961,0.9926967024803162,0.05443166196346283,0.9926967024803162,5.326330184936523,0.21254317462444305,134,111,0,0,30,1,0,0,0,0.02328060008585453,3.8498661518096924,0.02344202622771263,3.8497791290283203,0.02344202622771263,0.03069615364074707,8.702278137207031e-05,0.00045294841402210295,0.00025822309544309974,0.3179560899734497,3.8501205444335938
dtd,1229,1229,30,10,0,0.02207106165587902,3.8500120639801025,0.0061945319175720215,10,0,0,0,0,0.25898924469947815,2.8207974433898926,0.7326465723384278,0.4168868362903595,2.399773359298706,0.1260179877281189,1.196390151977539,0.4210240840911865,134,111,0,0,10,0,0,0,0,0.02207106165587902,3.8500120639801025,0.022202353924512863,3.849954128265381,0.021875225007534027,0.010398626327514648,5.793571472167969e-05,0.0004528162826318294,0.0002563684538472444,0.31814709305763245,3.8501203060150146
dtd,1230,1230,30,30,1,0.023578006774187088,3.849813222885132,0.030898362398147583,30,1,0,0,0,0.9510459899902344,0.2249106466770172,0.05841611022318268,0.9910914301872253,0.056530166417360306,0.9910914301872253,4.870292663574219,0.1683804802596569,134,111,0,0,30,1,0,0,0,0.023578006774187088,3.849813222885132,0.02378164231777191,3.8497159481048584,0.02378164231777191,0.028215885162353516,9.72747802734375e-05,0.00045299637713469565,0.0002532803046051413,0.318340927362442,3.8501203060150146
dtd,1231,1231,30,30,1,0.022573912516236305,3.849972724914551,0.003978550434112549,30,1,0,0,0,0.5203206539154053,1.3542226552963257,0.35173265946865057,0.6873976588249207,1.0213757753372192,0.6873976588249207,1.087738037109375,0.33284687995910645,134,111,1,0,10,0,1,0,1,0.022573912516236305,3.849972724914551,0.022683648392558098,3.8499221801757812,0.022619258612394333,0.0028426647186279297,5.054473876953125e-05,0.0004528519057203084,0.0002507888711988926,0.31853076815605164,3.8501203060150146
dtd,1232,1232,30,30,1,0.022596074268221855,3.849989414215088,0.010374009609222412,30,1,0,0,0,0.6393722891807556,1.294113278388977,0.336120432841118,0.7919176816940308,0.8327325582504272,0.7919176816940308,1.7162513732910156,0.4613807201385498,134,111,1,0,30,1,0,0,0,0.022596074268221855,3.849989414215088,0.022636501118540764,3.8499395847320557,0.022636501118540764,0.004204511642456055,4.982948303222656e-05,0.0004528368008323014,0.00025076561723835766,0.3187355697154999,3.8501200675964355
dtd,1233,1233,30,30,1,0.02308559976518154,3.849893093109131,0.02099582552909851,30,1,0,0,0,0.8556354641914368,0.5827783346176147,0.15136519294968626,0.9260550141334534,0.342109739780426,0.9260550141334534,2.8389854431152344,0.24066859483718872,134,111,0,0,30,1,0,0,0,0.02308559976518154,3.849893093109131,0.02321443147957325,3.8498120307922363,0.02321443147957325,0.016973495483398438,8.106231689453125e-05,0.0004529240250121802,0.0002543250739108771,0.3189249038696289,3.8501200675964355
dtd,1234,1234,30,30,1,0.023389579728245735,3.849860429763794,0.027210623025894165,30,1,0,0,0,0.9274352192878723,0.3159591555595398,0.08206416694757501,0.9846125245094299,0.09265759587287903,0.9846125245094299,4.397930145263672,0.22330155968666077,134,111,0,0,30,1,0,0,0,0.023389579728245735,3.849860429763794,0.023564718663692474,3.8497729301452637,0.023564718663692474,0.023966550827026367,8.749961853027344e-05,0.0004529536236077547,0.0002556642866693437,0.3191140294075012,3.8501200675964355
dtd,1235,1235,30,30,1,0.02343657985329628,3.8498682975769043,0.03177720308303833,30,1,0,0,0,0.9536173939704895,0.2245517522096634,0.058322894454728914,0.993845522403717,0.04328678920865059,0.993845522403717,5.295886993408203,0.1812649630010128,134,111,0,0,30,1,0,0,0,0.02343657985329628,3.8498682975769043,0.023619068786501884,3.849787712097168,0.023619068786501884,0.029236555099487305,8.058547973632812e-05,0.00045294646406546235,0.00024698040215298533,0.3193168044090271,3.8501200675964355
dtd,1236,1236,30,30,1,0.023264192044734955,3.849844217300415,0.010402977466583252,30,1,0,0,0,0.7285729050636292,0.6710303425788879,0.17428691364477744,0.8757244944572449,0.4103238582611084,0.8757244944572449,2.0010986328125,0.26070648431777954,134,111,0,0,30,1,0,0,0,0.023264192044734955,3.849844217300415,0.023416176438331604,3.849743127822876,0.023416176438331604,0.004422426223754883,0.0001010894775390625,0.0004529682919383049,0.000249186297878623,0.31951966881752014,3.8501200675964355
dtd,1237,1237,30,30,1,0.022534336894750595,3.8499748706817627,0.01257246732711792,30,1,0,0,0,0.6361370086669922,1.4524835348129272,0.37725398739721067,0.7243093252182007,1.0371148586273193,0.7243093252182007,1.4419937133789062,0.4153686761856079,134,111,1,0,30,1,0,0,0,0.022534336894750595,3.8499748706817627,0.02256804145872593,3.8499326705932617,0.02256804145872593,0.006768703460693359,4.220008850097656e-05,0.0004528499557636678,0.00024921647855080664,0.31972381472587585,3.8501200675964355
dtd,1238,1238,30,30,1,0.02240135706961155,3.8499927520751953,0.0018582046031951904,30,1,0,0,0,0.4285929799079895,1.714991807937622,0.44543534049860883,0.6105029582977295,1.329322338104248,0.6105029582977295,0.8890304565429688,0.385669469833374,134,111,1,0,10,0,1,0,1,0.02240135706961155,3.8499927520751953,0.022537101060152054,3.8499295711517334,0.022421889007091522,0.0051250457763671875,6.318092346191406e-05,0.0004528337449301034,0.0002530516358092427,0.3198995292186737,3.8501200675964355
dtd,1239,1239,30,30,1,0.022870827466249466,3.849940776824951,0.021334856748580933,30,1,0,0,0,0.8280711770057678,0.766319990158081,0.19903652260441054,0.9476966261863708,0.30847737193107605,0.9476966261863708,3.8012619018554688,0.457842618227005,134,111,0,0,30,1,0,0,0,0.022870827466249466,3.849940776824951,0.022962141782045364,3.849874973297119,0.022962141782045364,0.01716136932373047,6.580352783203125e-05,0.0004528808349277824,0.00024989491794258356,0.32009658217430115,3.8501200675964355
dtd,1240,1240,31,18,0,0.022188983857631683,3.8499839305877686,0.0016004443168640137,18,0,0,0,0,0.28938621282577515,2.4287445545196533,0.6308185570446485,0.3028417229652405,2.3119983673095703,0.27718326449394226,0.088531494140625,0.11674618721008301,134,111,0,0,31,1,1,1,0,0.022188983857631683,3.8499839305877686,0.022320952266454697,3.849900960922241,0.022320952266454697,0.005431652069091797,8.296966552734375e-05,0.0004528417775873095,0.00025403356994502246,0.3202749788761139,3.8501195907592773
dtd,1241,1241,31,18,0,0.0223222803324461,3.849862575531006,0.003732025623321533,18,0,0,0,0,0.3128015995025635,2.3172948360443115,0.6018716879880335,0.3363049328327179,2.115839958190918,0.060675594955682755,0.3744068145751953,0.20145487785339355,134,111,0,0,36,0,1,0,0,0.0223222803324461,3.849862575531006,0.02239186502993107,3.8497352600097656,0.022107737138867378,0.0015282630920410156,0.00012731552124023438,0.0004529516736511141,0.0002596519479993731,0.3204438090324402,3.8501195907592773
dtd,1242,1242,31,28,0,0.021799203008413315,3.8500547409057617,0.001206904649734497,28,0,0,0,0,0.11214415729045868,3.259810447692871,0.8466715526035972,0.16244180500507355,3.0221805572509766,0.04365262761712074,0.006561279296875,0.23762989044189453,134,111,0,0,28,0,0,0,0,0.021799203008413315,3.8500547409057617,0.021923165768384933,3.8499982357025146,0.021733708679676056,0.0014386177062988281,5.650520324707031e-05,0.00045277763274498284,0.0002597846614662558,0.3205975294113159,3.8501195907592773
dtd,1243,1243,31,36,0,0.021899135783314705,3.850046396255493,0.005968838930130005,36,0,0,0,0,0.16666443645954132,3.1787009239196777,0.8256049514849366,0.1977708637714386,2.9184446334838867,0.03357386216521263,0.21420860290527344,0.260256290435791,134,111,0,0,36,0,0,0,0,0.021899135783314705,3.850046396255493,0.02200171910226345,3.849977970123291,0.02168506197631359,0.004939079284667969,6.842613220214844e-05,0.0004527851997409016,0.0002567651099525392,0.32077255845069885,3.8501195907592773
